model,doc_a,doc_b,cosine
nomic-embed-text,개발/API설계.md,개발/README.md,0.767593
nomic-embed-text,개발/API설계.md,개발/그래프설계.md,0.753526
nomic-embed-text,개발/API설계.md,개발/벡터설계.md,0.752593
nomic-embed-text,개발/API설계.md,개발/아키텍처.md,0.809131
nomic-embed-text,개발/API설계.md,개발/테스트전략.md,0.743920
nomic-embed-text,개발/API설계.md,기타/메모.md,0.731093
nomic-embed-text,개발/API설계.md,마케팅/고객설문분석.md,0.739627
nomic-embed-text,개발/API설계.md,마케팅/브랜드가이드.md,0.768172
nomic-embed-text,개발/API설계.md,마케팅/소셜미디어전략.md,0.758824
nomic-embed-text,개발/API설계.md,마케팅/캠페인기획.md,0.762785
nomic-embed-text,개발/API설계.md,마케팅/파트너십제휴.md,0.741400
nomic-embed-text,개발/API설계.md,법무/계약검토메모.md,0.719094
nomic-embed-text,개발/API설계.md,인사/복지제도.md,0.732317
nomic-embed-text,개발/API설계.md,인사/온보딩.md,0.755535
nomic-embed-text,개발/API설계.md,인사/조직개편.md,0.751480
nomic-embed-text,개발/API설계.md,인사/채용계획.md,0.719706
nomic-embed-text,개발/API설계.md,인사/평가제도.md,0.752222
nomic-embed-text,개발/API설계.md,재무/감사대응.md,0.743019
nomic-embed-text,개발/API설계.md,재무/예산계획.md,0.733223
nomic-embed-text,개발/API설계.md,재무/원가분석.md,0.745866
nomic-embed-text,개발/API설계.md,재무/지출보고.md,0.742803
nomic-embed-text,개발/API설계.md,재무/투자계획.md,0.747515
nomic-embed-text,개발/API설계.md,재무/회계정책.md,0.750895
nomic-embed-text,개발/README.md,개발/그래프설계.md,0.887061
nomic-embed-text,개발/README.md,개발/벡터설계.md,0.817816
nomic-embed-text,개발/README.md,개발/아키텍처.md,0.833509
nomic-embed-text,개발/README.md,개발/테스트전략.md,0.837368
nomic-embed-text,개발/README.md,기타/메모.md,0.860055
nomic-embed-text,개발/README.md,마케팅/고객설문분석.md,0.885900
nomic-embed-text,개발/README.md,마케팅/브랜드가이드.md,0.913999
nomic-embed-text,개발/README.md,마케팅/소셜미디어전략.md,0.906826
nomic-embed-text,개발/README.md,마케팅/캠페인기획.md,0.863154
nomic-embed-text,개발/README.md,마케팅/파트너십제휴.md,0.900474
nomic-embed-text,개발/README.md,법무/계약검토메모.md,0.867204
nomic-embed-text,개발/README.md,인사/복지제도.md,0.827340
nomic-embed-text,개발/README.md,인사/온보딩.md,0.891999
nomic-embed-text,개발/README.md,인사/조직개편.md,0.820968
nomic-embed-text,개발/README.md,인사/채용계획.md,0.789591
nomic-embed-text,개발/README.md,인사/평가제도.md,0.830466
nomic-embed-text,개발/README.md,재무/감사대응.md,0.855532
nomic-embed-text,개발/README.md,재무/예산계획.md,0.814324
nomic-embed-text,개발/README.md,재무/원가분석.md,0.867292
nomic-embed-text,개발/README.md,재무/지출보고.md,0.845295
nomic-embed-text,개발/README.md,재무/투자계획.md,0.811268
nomic-embed-text,개발/README.md,재무/회계정책.md,0.861401
nomic-embed-text,개발/그래프설계.md,개발/벡터설계.md,0.838199
nomic-embed-text,개발/그래프설계.md,개발/아키텍처.md,0.817351
nomic-embed-text,개발/그래프설계.md,개발/테스트전략.md,0.827413
nomic-embed-text,개발/그래프설계.md,기타/메모.md,0.831500
nomic-embed-text,개발/그래프설계.md,마케팅/고객설문분석.md,0.839469
nomic-embed-text,개발/그래프설계.md,마케팅/브랜드가이드.md,0.880002
nomic-embed-text,개발/그래프설계.md,마케팅/소셜미디어전략.md,0.872289
nomic-embed-text,개발/그래프설계.md,마케팅/캠페인기획.md,0.834033
nomic-embed-text,개발/그래프설계.md,마케팅/파트너십제휴.md,0.882795
nomic-embed-text,개발/그래프설계.md,법무/계약검토메모.md,0.840766
nomic-embed-text,개발/그래프설계.md,인사/복지제도.md,0.795433
nomic-embed-text,개발/그래프설계.md,인사/온보딩.md,0.865232
nomic-embed-text,개발/그래프설계.md,인사/조직개편.md,0.799244
nomic-embed-text,개발/그래프설계.md,인사/채용계획.md,0.763741
nomic-embed-text,개발/그래프설계.md,인사/평가제도.md,0.795638
nomic-embed-text,개발/그래프설계.md,재무/감사대응.md,0.819569
nomic-embed-text,개발/그래프설계.md,재무/예산계획.md,0.782826
nomic-embed-text,개발/그래프설계.md,재무/원가분석.md,0.831710
nomic-embed-text,개발/그래프설계.md,재무/지출보고.md,0.803502
nomic-embed-text,개발/그래프설계.md,재무/투자계획.md,0.777489
nomic-embed-text,개발/그래프설계.md,재무/회계정책.md,0.821786
nomic-embed-text,개발/벡터설계.md,개발/아키텍처.md,0.825290
nomic-embed-text,개발/벡터설계.md,개발/테스트전략.md,0.785443
nomic-embed-text,개발/벡터설계.md,기타/메모.md,0.809248
nomic-embed-text,개발/벡터설계.md,마케팅/고객설문분석.md,0.779684
nomic-embed-text,개발/벡터설계.md,마케팅/브랜드가이드.md,0.834980
nomic-embed-text,개발/벡터설계.md,마케팅/소셜미디어전략.md,0.808961
nomic-embed-text,개발/벡터설계.md,마케팅/캠페인기획.md,0.793318
nomic-embed-text,개발/벡터설계.md,마케팅/파트너십제휴.md,0.808169
nomic-embed-text,개발/벡터설계.md,법무/계약검토메모.md,0.811551
nomic-embed-text,개발/벡터설계.md,인사/복지제도.md,0.788760
nomic-embed-text,개발/벡터설계.md,인사/온보딩.md,0.839855
nomic-embed-text,개발/벡터설계.md,인사/조직개편.md,0.769281
nomic-embed-text,개발/벡터설계.md,인사/채용계획.md,0.780392
nomic-embed-text,개발/벡터설계.md,인사/평가제도.md,0.792169
nomic-embed-text,개발/벡터설계.md,재무/감사대응.md,0.789474
nomic-embed-text,개발/벡터설계.md,재무/예산계획.md,0.777128
nomic-embed-text,개발/벡터설계.md,재무/원가분석.md,0.788506
nomic-embed-text,개발/벡터설계.md,재무/지출보고.md,0.745867
nomic-embed-text,개발/벡터설계.md,재무/투자계획.md,0.737415
nomic-embed-text,개발/벡터설계.md,재무/회계정책.md,0.774554
nomic-embed-text,개발/아키텍처.md,개발/테스트전략.md,0.772662
nomic-embed-text,개발/아키텍처.md,기타/메모.md,0.823299
nomic-embed-text,개발/아키텍처.md,마케팅/고객설문분석.md,0.802768
nomic-embed-text,개발/아키텍처.md,마케팅/브랜드가이드.md,0.835734
nomic-embed-text,개발/아키텍처.md,마케팅/소셜미디어전략.md,0.842932
nomic-embed-text,개발/아키텍처.md,마케팅/캠페인기획.md,0.808473
nomic-embed-text,개발/아키텍처.md,마케팅/파트너십제휴.md,0.827783
nomic-embed-text,개발/아키텍처.md,법무/계약검토메모.md,0.795195
nomic-embed-text,개발/아키텍처.md,인사/복지제도.md,0.772803
nomic-embed-text,개발/아키텍처.md,인사/온보딩.md,0.844055
nomic-embed-text,개발/아키텍처.md,인사/조직개편.md,0.776623
nomic-embed-text,개발/아키텍처.md,인사/채용계획.md,0.752874
nomic-embed-text,개발/아키텍처.md,인사/평가제도.md,0.772072
nomic-embed-text,개발/아키텍처.md,재무/감사대응.md,0.780449
nomic-embed-text,개발/아키텍처.md,재무/예산계획.md,0.757739
nomic-embed-text,개발/아키텍처.md,재무/원가분석.md,0.801327
nomic-embed-text,개발/아키텍처.md,재무/지출보고.md,0.758351
nomic-embed-text,개발/아키텍처.md,재무/투자계획.md,0.762446
nomic-embed-text,개발/아키텍처.md,재무/회계정책.md,0.794693
nomic-embed-text,개발/테스트전략.md,기타/메모.md,0.808940
nomic-embed-text,개발/테스트전략.md,마케팅/고객설문분석.md,0.790096
nomic-embed-text,개발/테스트전략.md,마케팅/브랜드가이드.md,0.815220
nomic-embed-text,개발/테스트전략.md,마케팅/소셜미디어전략.md,0.812269
nomic-embed-text,개발/테스트전략.md,마케팅/캠페인기획.md,0.791570
nomic-embed-text,개발/테스트전략.md,마케팅/파트너십제휴.md,0.832408
nomic-embed-text,개발/테스트전략.md,법무/계약검토메모.md,0.792812
nomic-embed-text,개발/테스트전략.md,인사/복지제도.md,0.757368
nomic-embed-text,개발/테스트전략.md,인사/온보딩.md,0.805182
nomic-embed-text,개발/테스트전략.md,인사/조직개편.md,0.751117
nomic-embed-text,개발/테스트전략.md,인사/채용계획.md,0.723501
nomic-embed-text,개발/테스트전략.md,인사/평가제도.md,0.740356
nomic-embed-text,개발/테스트전략.md,재무/감사대응.md,0.764599
nomic-embed-text,개발/테스트전략.md,재무/예산계획.md,0.744274
nomic-embed-text,개발/테스트전략.md,재무/원가분석.md,0.774933
nomic-embed-text,개발/테스트전략.md,재무/지출보고.md,0.749309
nomic-embed-text,개발/테스트전략.md,재무/투자계획.md,0.754210
nomic-embed-text,개발/테스트전략.md,재무/회계정책.md,0.781359
nomic-embed-text,기타/메모.md,마케팅/고객설문분석.md,0.842890
nomic-embed-text,기타/메모.md,마케팅/브랜드가이드.md,0.881377
nomic-embed-text,기타/메모.md,마케팅/소셜미디어전략.md,0.889899
nomic-embed-text,기타/메모.md,마케팅/캠페인기획.md,0.876877
nomic-embed-text,기타/메모.md,마케팅/파트너십제휴.md,0.892767
nomic-embed-text,기타/메모.md,법무/계약검토메모.md,0.892204
nomic-embed-text,기타/메모.md,인사/복지제도.md,0.848926
nomic-embed-text,기타/메모.md,인사/온보딩.md,0.878240
nomic-embed-text,기타/메모.md,인사/조직개편.md,0.849440
nomic-embed-text,기타/메모.md,인사/채용계획.md,0.825584
nomic-embed-text,기타/메모.md,인사/평가제도.md,0.849622
nomic-embed-text,기타/메모.md,재무/감사대응.md,0.841478
nomic-embed-text,기타/메모.md,재무/예산계획.md,0.810024
nomic-embed-text,기타/메모.md,재무/원가분석.md,0.850052
nomic-embed-text,기타/메모.md,재무/지출보고.md,0.815610
nomic-embed-text,기타/메모.md,재무/투자계획.md,0.779235
nomic-embed-text,기타/메모.md,재무/회계정책.md,0.834877
nomic-embed-text,마케팅/고객설문분석.md,마케팅/브랜드가이드.md,0.875334
nomic-embed-text,마케팅/고객설문분석.md,마케팅/소셜미디어전략.md,0.899854
nomic-embed-text,마케팅/고객설문분석.md,마케팅/캠페인기획.md,0.886814
nomic-embed-text,마케팅/고객설문분석.md,마케팅/파트너십제휴.md,0.892437
nomic-embed-text,마케팅/고객설문분석.md,법무/계약검토메모.md,0.858947
nomic-embed-text,마케팅/고객설문분석.md,인사/복지제도.md,0.820061
nomic-embed-text,마케팅/고객설문분석.md,인사/온보딩.md,0.870791
nomic-embed-text,마케팅/고객설문분석.md,인사/조직개편.md,0.834158
nomic-embed-text,마케팅/고객설문분석.md,인사/채용계획.md,0.799882
nomic-embed-text,마케팅/고객설문분석.md,인사/평가제도.md,0.839807
nomic-embed-text,마케팅/고객설문분석.md,재무/감사대응.md,0.881144
nomic-embed-text,마케팅/고객설문분석.md,재무/예산계획.md,0.846665
nomic-embed-text,마케팅/고객설문분석.md,재무/원가분석.md,0.895245
nomic-embed-text,마케팅/고객설문분석.md,재무/지출보고.md,0.886501
nomic-embed-text,마케팅/고객설문분석.md,재무/투자계획.md,0.838506
nomic-embed-text,마케팅/고객설문분석.md,재무/회계정책.md,0.869961
nomic-embed-text,마케팅/브랜드가이드.md,마케팅/소셜미디어전략.md,0.924060
nomic-embed-text,마케팅/브랜드가이드.md,마케팅/캠페인기획.md,0.875280
nomic-embed-text,마케팅/브랜드가이드.md,마케팅/파트너십제휴.md,0.919125
nomic-embed-text,마케팅/브랜드가이드.md,법무/계약검토메모.md,0.902257
nomic-embed-text,마케팅/브랜드가이드.md,인사/복지제도.md,0.854258
nomic-embed-text,마케팅/브랜드가이드.md,인사/온보딩.md,0.923349
nomic-embed-text,마케팅/브랜드가이드.md,인사/조직개편.md,0.834074
nomic-embed-text,마케팅/브랜드가이드.md,인사/채용계획.md,0.829703
nomic-embed-text,마케팅/브랜드가이드.md,인사/평가제도.md,0.850149
nomic-embed-text,마케팅/브랜드가이드.md,재무/감사대응.md,0.872222
nomic-embed-text,마케팅/브랜드가이드.md,재무/예산계획.md,0.832097
nomic-embed-text,마케팅/브랜드가이드.md,재무/원가분석.md,0.888343
nomic-embed-text,마케팅/브랜드가이드.md,재무/지출보고.md,0.850869
nomic-embed-text,마케팅/브랜드가이드.md,재무/투자계획.md,0.829276
nomic-embed-text,마케팅/브랜드가이드.md,재무/회계정책.md,0.883423
nomic-embed-text,마케팅/소셜미디어전략.md,마케팅/캠페인기획.md,0.915639
nomic-embed-text,마케팅/소셜미디어전략.md,마케팅/파트너십제휴.md,0.948512
nomic-embed-text,마케팅/소셜미디어전략.md,법무/계약검토메모.md,0.863179
nomic-embed-text,마케팅/소셜미디어전략.md,인사/복지제도.md,0.837910
nomic-embed-text,마케팅/소셜미디어전략.md,인사/온보딩.md,0.907915
nomic-embed-text,마케팅/소셜미디어전략.md,인사/조직개편.md,0.863706
nomic-embed-text,마케팅/소셜미디어전략.md,인사/채용계획.md,0.807238
nomic-embed-text,마케팅/소셜미디어전략.md,인사/평가제도.md,0.843030
nomic-embed-text,마케팅/소셜미디어전략.md,재무/감사대응.md,0.864276
nomic-embed-text,마케팅/소셜미디어전략.md,재무/예산계획.md,0.827239
nomic-embed-text,마케팅/소셜미디어전략.md,재무/원가분석.md,0.893092
nomic-embed-text,마케팅/소셜미디어전략.md,재무/지출보고.md,0.863133
nomic-embed-text,마케팅/소셜미디어전략.md,재무/투자계획.md,0.838118
nomic-embed-text,마케팅/소셜미디어전략.md,재무/회계정책.md,0.872909
nomic-embed-text,마케팅/캠페인기획.md,마케팅/파트너십제휴.md,0.898177
nomic-embed-text,마케팅/캠페인기획.md,법무/계약검토메모.md,0.848997
nomic-embed-text,마케팅/캠페인기획.md,인사/복지제도.md,0.929379
nomic-embed-text,마케팅/캠페인기획.md,인사/온보딩.md,0.873975
nomic-embed-text,마케팅/캠페인기획.md,인사/조직개편.md,0.955084
nomic-embed-text,마케팅/캠페인기획.md,인사/채용계획.md,0.901322
nomic-embed-text,마케팅/캠페인기획.md,인사/평가제도.md,0.935698
nomic-embed-text,마케팅/캠페인기획.md,재무/감사대응.md,0.927500
nomic-embed-text,마케팅/캠페인기획.md,재무/예산계획.md,0.917361
nomic-embed-text,마케팅/캠페인기획.md,재무/원가분석.md,0.950334
nomic-embed-text,마케팅/캠페인기획.md,재무/지출보고.md,0.928902
nomic-embed-text,마케팅/캠페인기획.md,재무/투자계획.md,0.889079
nomic-embed-text,마케팅/캠페인기획.md,재무/회계정책.md,0.852472
nomic-embed-text,마케팅/파트너십제휴.md,법무/계약검토메모.md,0.900565
nomic-embed-text,마케팅/파트너십제휴.md,인사/복지제도.md,0.826470
nomic-embed-text,마케팅/파트너십제휴.md,인사/온보딩.md,0.899263
nomic-embed-text,마케팅/파트너십제휴.md,인사/조직개편.md,0.840509
nomic-embed-text,마케팅/파트너십제휴.md,인사/채용계획.md,0.806182
nomic-embed-text,마케팅/파트너십제휴.md,인사/평가제도.md,0.836456
nomic-embed-text,마케팅/파트너십제휴.md,재무/감사대응.md,0.883228
nomic-embed-text,마케팅/파트너십제휴.md,재무/예산계획.md,0.825037
nomic-embed-text,마케팅/파트너십제휴.md,재무/원가분석.md,0.880138
nomic-embed-text,마케팅/파트너십제휴.md,재무/지출보고.md,0.847229
nomic-embed-text,마케팅/파트너십제휴.md,재무/투자계획.md,0.835109
nomic-embed-text,마케팅/파트너십제휴.md,재무/회계정책.md,0.863326
nomic-embed-text,법무/계약검토메모.md,인사/복지제도.md,0.848028
nomic-embed-text,법무/계약검토메모.md,인사/온보딩.md,0.903685
nomic-embed-text,법무/계약검토메모.md,인사/조직개편.md,0.823700
nomic-embed-text,법무/계약검토메모.md,인사/채용계획.md,0.818514
nomic-embed-text,법무/계약검토메모.md,인사/평가제도.md,0.845435
nomic-embed-text,법무/계약검토메모.md,재무/감사대응.md,0.854187
nomic-embed-text,법무/계약검토메모.md,재무/예산계획.md,0.823179
nomic-embed-text,법무/계약검토메모.md,재무/원가분석.md,0.856384
nomic-embed-text,법무/계약검토메모.md,재무/지출보고.md,0.811099
nomic-embed-text,법무/계약검토메모.md,재무/투자계획.md,0.789035
nomic-embed-text,법무/계약검토메모.md,재무/회계정책.md,0.848946
nomic-embed-text,인사/복지제도.md,인사/온보딩.md,0.868583
nomic-embed-text,인사/복지제도.md,인사/조직개편.md,0.939506
nomic-embed-text,인사/복지제도.md,인사/채용계획.md,0.941943
nomic-embed-text,인사/복지제도.md,인사/평가제도.md,0.952051
nomic-embed-text,인사/복지제도.md,재무/감사대응.md,0.911381
nomic-embed-text,인사/복지제도.md,재무/예산계획.md,0.931882
nomic-embed-text,인사/복지제도.md,재무/원가분석.md,0.924524
nomic-embed-text,인사/복지제도.md,재무/지출보고.md,0.912747
nomic-embed-text,인사/복지제도.md,재무/투자계획.md,0.869164
nomic-embed-text,인사/복지제도.md,재무/회계정책.md,0.882673
nomic-embed-text,인사/온보딩.md,인사/조직개편.md,0.846728
nomic-embed-text,인사/온보딩.md,인사/채용계획.md,0.852736
nomic-embed-text,인사/온보딩.md,인사/평가제도.md,0.871502
nomic-embed-text,인사/온보딩.md,재무/감사대응.md,0.856399
nomic-embed-text,인사/온보딩.md,재무/예산계획.md,0.828376
nomic-embed-text,인사/온보딩.md,재무/원가분석.md,0.867489
nomic-embed-text,인사/온보딩.md,재무/지출보고.md,0.832988
nomic-embed-text,인사/온보딩.md,재무/투자계획.md,0.811242
nomic-embed-text,인사/온보딩.md,재무/회계정책.md,0.894133
nomic-embed-text,인사/조직개편.md,인사/채용계획.md,0.917992
nomic-embed-text,인사/조직개편.md,인사/평가제도.md,0.950304
nomic-embed-text,인사/조직개편.md,재무/감사대응.md,0.906534
nomic-embed-text,인사/조직개편.md,재무/예산계획.md,0.919018
nomic-embed-text,인사/조직개편.md,재무/원가분석.md,0.922892
nomic-embed-text,인사/조직개편.md,재무/지출보고.md,0.913052
nomic-embed-text,인사/조직개편.md,재무/투자계획.md,0.882912
nomic-embed-text,인사/조직개편.md,재무/회계정책.md,0.833110
nomic-embed-text,인사/채용계획.md,인사/평가제도.md,0.944022
nomic-embed-text,인사/채용계획.md,재무/감사대응.md,0.912717
nomic-embed-text,인사/채용계획.md,재무/예산계획.md,0.946226
nomic-embed-text,인사/채용계획.md,재무/원가분석.md,0.889218
nomic-embed-text,인사/채용계획.md,재무/지출보고.md,0.888442
nomic-embed-text,인사/채용계획.md,재무/투자계획.md,0.857949
nomic-embed-text,인사/채용계획.md,재무/회계정책.md,0.831326
nomic-embed-text,인사/평가제도.md,재무/감사대응.md,0.914654
nomic-embed-text,인사/평가제도.md,재무/예산계획.md,0.934386
nomic-embed-text,인사/평가제도.md,재무/원가분석.md,0.910929
nomic-embed-text,인사/평가제도.md,재무/지출보고.md,0.900615
nomic-embed-text,인사/평가제도.md,재무/투자계획.md,0.865534
nomic-embed-text,인사/평가제도.md,재무/회계정책.md,0.848618
nomic-embed-text,재무/감사대응.md,재무/예산계획.md,0.946295
nomic-embed-text,재무/감사대응.md,재무/원가분석.md,0.944267
nomic-embed-text,재무/감사대응.md,재무/지출보고.md,0.940952
nomic-embed-text,재무/감사대응.md,재무/투자계획.md,0.876404
nomic-embed-text,재무/감사대응.md,재무/회계정책.md,0.857608
nomic-embed-text,재무/예산계획.md,재무/원가분석.md,0.934834
nomic-embed-text,재무/예산계획.md,재무/지출보고.md,0.937322
nomic-embed-text,재무/예산계획.md,재무/투자계획.md,0.872884
nomic-embed-text,재무/예산계획.md,재무/회계정책.md,0.844034
nomic-embed-text,재무/원가분석.md,재무/지출보고.md,0.967612
nomic-embed-text,재무/원가분석.md,재무/투자계획.md,0.877063
nomic-embed-text,재무/원가분석.md,재무/회계정책.md,0.869255
nomic-embed-text,재무/지출보고.md,재무/투자계획.md,0.883366
nomic-embed-text,재무/지출보고.md,재무/회계정책.md,0.852970
nomic-embed-text,재무/투자계획.md,재무/회계정책.md,0.813152
bge-m3,개발/API설계.md,개발/README.md,0.520351
bge-m3,개발/API설계.md,개발/그래프설계.md,0.520853
bge-m3,개발/API설계.md,개발/벡터설계.md,0.556645
bge-m3,개발/API설계.md,개발/아키텍처.md,0.789220
bge-m3,개발/API설계.md,개발/테스트전략.md,0.573086
bge-m3,개발/API설계.md,기타/메모.md,0.384197
bge-m3,개발/API설계.md,마케팅/고객설문분석.md,0.385119
bge-m3,개발/API설계.md,마케팅/브랜드가이드.md,0.461929
bge-m3,개발/API설계.md,마케팅/소셜미디어전략.md,0.449664
bge-m3,개발/API설계.md,마케팅/캠페인기획.md,0.388438
bge-m3,개발/API설계.md,마케팅/파트너십제휴.md,0.418550
bge-m3,개발/API설계.md,법무/계약검토메모.md,0.382245
bge-m3,개발/API설계.md,인사/복지제도.md,0.396784
bge-m3,개발/API설계.md,인사/온보딩.md,0.469648
bge-m3,개발/API설계.md,인사/조직개편.md,0.524125
bge-m3,개발/API설계.md,인사/채용계획.md,0.423534
bge-m3,개발/API설계.md,인사/평가제도.md,0.388943
bge-m3,개발/API설계.md,재무/감사대응.md,0.432857
bge-m3,개발/API설계.md,재무/예산계획.md,0.400226
bge-m3,개발/API설계.md,재무/원가분석.md,0.403160
bge-m3,개발/API설계.md,재무/지출보고.md,0.411703
bge-m3,개발/API설계.md,재무/투자계획.md,0.506434
bge-m3,개발/API설계.md,재무/회계정책.md,0.465293
bge-m3,개발/README.md,개발/그래프설계.md,0.626379
bge-m3,개발/README.md,개발/벡터설계.md,0.623494
bge-m3,개발/README.md,개발/아키텍처.md,0.587963
bge-m3,개발/README.md,개발/테스트전략.md,0.601700
bge-m3,개발/README.md,기타/메모.md,0.429286
bge-m3,개발/README.md,마케팅/고객설문분석.md,0.468030
bge-m3,개발/README.md,마케팅/브랜드가이드.md,0.494090
bge-m3,개발/README.md,마케팅/소셜미디어전략.md,0.508677
bge-m3,개발/README.md,마케팅/캠페인기획.md,0.457614
bge-m3,개발/README.md,마케팅/파트너십제휴.md,0.478303
bge-m3,개발/README.md,법무/계약검토메모.md,0.460380
bge-m3,개발/README.md,인사/복지제도.md,0.433178
bge-m3,개발/README.md,인사/온보딩.md,0.580585
bge-m3,개발/README.md,인사/조직개편.md,0.585036
bge-m3,개발/README.md,인사/채용계획.md,0.486181
bge-m3,개발/README.md,인사/평가제도.md,0.470118
bge-m3,개발/README.md,재무/감사대응.md,0.491842
bge-m3,개발/README.md,재무/예산계획.md,0.471568
bge-m3,개발/README.md,재무/원가분석.md,0.481839
bge-m3,개발/README.md,재무/지출보고.md,0.541470
bge-m3,개발/README.md,재무/투자계획.md,0.437938
bge-m3,개발/README.md,재무/회계정책.md,0.509913
bge-m3,개발/그래프설계.md,개발/벡터설계.md,0.665774
bge-m3,개발/그래프설계.md,개발/아키텍처.md,0.627396
bge-m3,개발/그래프설계.md,개발/테스트전략.md,0.571552
bge-m3,개발/그래프설계.md,기타/메모.md,0.371882
bge-m3,개발/그래프설계.md,마케팅/고객설문분석.md,0.443535
bge-m3,개발/그래프설계.md,마케팅/브랜드가이드.md,0.511043
bge-m3,개발/그래프설계.md,마케팅/소셜미디어전략.md,0.495742
bge-m3,개발/그래프설계.md,마케팅/캠페인기획.md,0.404450
bge-m3,개발/그래프설계.md,마케팅/파트너십제휴.md,0.457781
bge-m3,개발/그래프설계.md,법무/계약검토메모.md,0.423735
bge-m3,개발/그래프설계.md,인사/복지제도.md,0.377305
bge-m3,개발/그래프설계.md,인사/온보딩.md,0.438337
bge-m3,개발/그래프설계.md,인사/조직개편.md,0.475109
bge-m3,개발/그래프설계.md,인사/채용계획.md,0.425949
bge-m3,개발/그래프설계.md,인사/평가제도.md,0.419996
bge-m3,개발/그래프설계.md,재무/감사대응.md,0.433460
bge-m3,개발/그래프설계.md,재무/예산계획.md,0.413574
bge-m3,개발/그래프설계.md,재무/원가분석.md,0.462045
bge-m3,개발/그래프설계.md,재무/지출보고.md,0.437415
bge-m3,개발/그래프설계.md,재무/투자계획.md,0.448803
bge-m3,개발/그래프설계.md,재무/회계정책.md,0.455423
bge-m3,개발/벡터설계.md,개발/아키텍처.md,0.638515
bge-m3,개발/벡터설계.md,개발/테스트전략.md,0.589855
bge-m3,개발/벡터설계.md,기타/메모.md,0.354076
bge-m3,개발/벡터설계.md,마케팅/고객설문분석.md,0.418852
bge-m3,개발/벡터설계.md,마케팅/브랜드가이드.md,0.432836
bge-m3,개발/벡터설계.md,마케팅/소셜미디어전략.md,0.460630
bge-m3,개발/벡터설계.md,마케팅/캠페인기획.md,0.415213
bge-m3,개발/벡터설계.md,마케팅/파트너십제휴.md,0.448112
bge-m3,개발/벡터설계.md,법무/계약검토메모.md,0.396980
bge-m3,개발/벡터설계.md,인사/복지제도.md,0.388751
bge-m3,개발/벡터설계.md,인사/온보딩.md,0.448576
bge-m3,개발/벡터설계.md,인사/조직개편.md,0.475064
bge-m3,개발/벡터설계.md,인사/채용계획.md,0.431797
bge-m3,개발/벡터설계.md,인사/평가제도.md,0.411389
bge-m3,개발/벡터설계.md,재무/감사대응.md,0.428826
bge-m3,개발/벡터설계.md,재무/예산계획.md,0.456518
bge-m3,개발/벡터설계.md,재무/원가분석.md,0.435811
bge-m3,개발/벡터설계.md,재무/지출보고.md,0.449056
bge-m3,개발/벡터설계.md,재무/투자계획.md,0.401044
bge-m3,개발/벡터설계.md,재무/회계정책.md,0.456094
bge-m3,개발/아키텍처.md,개발/테스트전략.md,0.601707
bge-m3,개발/아키텍처.md,기타/메모.md,0.401746
bge-m3,개발/아키텍처.md,마케팅/고객설문분석.md,0.354069
bge-m3,개발/아키텍처.md,마케팅/브랜드가이드.md,0.493240
bge-m3,개발/아키텍처.md,마케팅/소셜미디어전략.md,0.456630
bge-m3,개발/아키텍처.md,마케팅/캠페인기획.md,0.369719
bge-m3,개발/아키텍처.md,마케팅/파트너십제휴.md,0.398972
bge-m3,개발/아키텍처.md,법무/계약검토메모.md,0.393086
bge-m3,개발/아키텍처.md,인사/복지제도.md,0.383558
bge-m3,개발/아키텍처.md,인사/온보딩.md,0.489083
bge-m3,개발/아키텍처.md,인사/조직개편.md,0.541728
bge-m3,개발/아키텍처.md,인사/채용계획.md,0.430383
bge-m3,개발/아키텍처.md,인사/평가제도.md,0.417435
bge-m3,개발/아키텍처.md,재무/감사대응.md,0.400970
bge-m3,개발/아키텍처.md,재무/예산계획.md,0.406390
bge-m3,개발/아키텍처.md,재무/원가분석.md,0.408907
bge-m3,개발/아키텍처.md,재무/지출보고.md,0.420244
bge-m3,개발/아키텍처.md,재무/투자계획.md,0.425621
bge-m3,개발/아키텍처.md,재무/회계정책.md,0.501484
bge-m3,개발/테스트전략.md,기타/메모.md,0.382445
bge-m3,개발/테스트전략.md,마케팅/고객설문분석.md,0.472491
bge-m3,개발/테스트전략.md,마케팅/브랜드가이드.md,0.507521
bge-m3,개발/테스트전략.md,마케팅/소셜미디어전략.md,0.522692
bge-m3,개발/테스트전략.md,마케팅/캠페인기획.md,0.429930
bge-m3,개발/테스트전략.md,마케팅/파트너십제휴.md,0.410571
bge-m3,개발/테스트전략.md,법무/계약검토메모.md,0.476400
bge-m3,개발/테스트전략.md,인사/복지제도.md,0.403553
bge-m3,개발/테스트전략.md,인사/온보딩.md,0.480450
bge-m3,개발/테스트전략.md,인사/조직개편.md,0.476787
bge-m3,개발/테스트전략.md,인사/채용계획.md,0.449691
bge-m3,개발/테스트전략.md,인사/평가제도.md,0.443348
bge-m3,개발/테스트전략.md,재무/감사대응.md,0.480246
bge-m3,개발/테스트전략.md,재무/예산계획.md,0.390027
bge-m3,개발/테스트전략.md,재무/원가분석.md,0.422248
bge-m3,개발/테스트전략.md,재무/지출보고.md,0.431948
bge-m3,개발/테스트전략.md,재무/투자계획.md,0.429529
bge-m3,개발/테스트전략.md,재무/회계정책.md,0.470565
bge-m3,기타/메모.md,마케팅/고객설문분석.md,0.473681
bge-m3,기타/메모.md,마케팅/브랜드가이드.md,0.469897
